"dep0","dep1","dep2","dep3","mun0","mun1","dep","mun","name","level","funding","type","status","language","time","frequency","fequency"
"03","06","0008","46","03","005","sacatepequez","santiago sacatepequez","instituto nacional de educacion diversificada","diversificado","oficial","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0009","43","03","005","sacatepequez","santiago sacatepequez","centro de educacion integral iluminacion del saber","primaria","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0010","46","03","005","sacatepequez","santiago sacatepequez","colegio centro de aprendizaje intelecto intellego","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0011","42","03","005","sacatepequez","santiago sacatepequez","liceo el carmen","parvulos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0012","43","03","005","sacatepequez","santiago sacatepequez","liceo el carmen","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0013","44","03","005","sacatepequez","santiago sacatepequez","liceo el carmen","primaria de adultos","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","06","0014","45","03","005","sacatepequez","santiago sacatepequez","liceo el carmen","basico","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","06","0015","46","03","005","sacatepequez","santiago sacatepequez","centro educativo liceo el carmen","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","06","0016","46","03","005","sacatepequez","santiago sacatepequez","centro educativo liceo el carmen","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","06","0017","42","03","005","sacatepequez","santiago sacatepequez","centro educativo mis primeros pasitos","parvulos","privado","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0018","45","03","005","sacatepequez","santiago sacatepequez","liceo el carmen","basico","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","06","0019","45","03","005","sacatepequez","santiago sacatepequez","liceo el carmen","basico","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0020","42","03","005","sacatepequez","santiago sacatepequez","centro educativo integral municipal santiago","parvulos","municipal","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0021","43","03","005","sacatepequez","santiago sacatepequez","centro educativo integral municipal santiago","primaria","municipal","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0022","42","03","005","sacatepequez","santiago sacatepequez","colegio bilingue ""latinoamericano""","parvulos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0023","43","03","005","sacatepequez","santiago sacatepequez","colegio bilingue ""latinoamericano""","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0024","43","03","005","sacatepequez","santiago sacatepequez","eorm centro america jornada vespertina","primaria","oficial","rural","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","06","0026","42","03","005","sacatepequez","santiago sacatepequez","eodp anexo a eorm centro america","parvulos","oficial","rural","abierta","bilingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","06","0027","41","03","005","sacatepequez","santiago sacatepequez","copb anexo a eoum estados unidos de america","preprimaria bilingue","oficial","urbana","temporal nombramiento","bilingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","06","0028","45","03","005","sacatepequez","santiago sacatepequez","colegio bilingue latinoamericano","basico","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","06","0029","45","03","005","sacatepequez","santiago sacatepequez","colegio bilingue latinoamericano","basico","privado","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","06","0030","46","03","005","sacatepequez","santiago sacatepequez","instituto tecnologico ebenezer","diversificado","privado","urbana","abierta","monolingue","matutina","FIN DE SEMANA","fin de semana"
"03","06","0031","42","03","005","sacatepequez","santiago sacatepequez","escuela cristiana camino al cielo","parvulos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0032","43","03","005","sacatepequez","santiago sacatepequez","escuela cristiana camino al cielo","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0033","46","03","005","sacatepequez","santiago sacatepequez","colegio bilingue latinoamericano","diversificado","privado","rural","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","06","0034","45","03","005","sacatepequez","santiago sacatepequez","instituto tecnologico ebenezer","basico","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","06","0035","45","03","005","sacatepequez","santiago sacatepequez","instituto tecnologico ebenezer","basico","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0036","43","03","005","sacatepequez","santiago sacatepequez","instituto tecnologico ebenezer","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0037","42","03","005","sacatepequez","santiago sacatepequez","k´aslem","parvulos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0038","43","03","005","sacatepequez","santiago sacatepequez","k´aslem","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0039","46","03","005","sacatepequez","santiago sacatepequez","liceo el carmen","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","06","0040","43","03","005","sacatepequez","santiago sacatepequez","mis primeros pasitos","primaria","privado","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0041","45","03","005","sacatepequez","santiago sacatepequez","escuela cristiana camino al cielo","basico","privado","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0042","46","03","005","sacatepequez","santiago sacatepequez","instituto tecnologico ebenezer","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","06","0043","45","03","005","sacatepequez","santiago sacatepequez","instituto tecnologico ebenezer","basico","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","06","0044","45","03","005","sacatepequez","santiago sacatepequez","centro educativo k'aslem","basico","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0045","42","03","005","sacatepequez","santiago sacatepequez","instituto mixto loma linda","parvulos","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0046","43","03","005","sacatepequez","santiago sacatepequez","instituto mixto loma linda","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0047","45","03","005","sacatepequez","santiago sacatepequez","instituto mixto loma linda","basico","privado","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","06","0048","46","03","005","sacatepequez","santiago sacatepequez","instituto tecnologico ebenezer","diversificado","privado","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","06","0049","43","03","005","sacatepequez","santiago sacatepequez","colegio cristiano ten fe","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0050","45","03","005","sacatepequez","santiago sacatepequez","instituto tecnologico juan francisco garcia comparini","basico","privado","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","06","0051","42","03","005","sacatepequez","santiago sacatepequez","colegio cristiano ten fe","parvulos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0052","45","03","005","sacatepequez","santiago sacatepequez","colegio cristiano ten fe","basico","privado","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","06","0053","42","03","005","sacatepequez","santiago sacatepequez","instituto tecnologico ebenezer","parvulos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0120","41","03","005","sacatepequez","santiago sacatepequez","copb 10 de mayo","preprimaria bilingue","oficial","urbana","abierta","bilingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0121","41","03","005","sacatepequez","santiago sacatepequez","copb anexa a eorm","preprimaria bilingue","oficial","rural","abierta","bilingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0122","41","03","005","sacatepequez","santiago sacatepequez","copb anexa a eorm centro america","preprimaria bilingue","oficial","rural","abierta","bilingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0123","42","03","005","sacatepequez","santiago sacatepequez","eodp","parvulos","oficial","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0124","43","03","005","sacatepequez","santiago sacatepequez","eoum estados unidos de america","primaria","oficial","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0125","43","03","005","sacatepequez","santiago sacatepequez","eorm","primaria","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0126","43","03","005","sacatepequez","santiago sacatepequez","eorm centro america","primaria","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0127","43","03","005","sacatepequez","santiago sacatepequez","eorm","primaria","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0128","44","",NA,"sacatepequez","santiago sacatepequez","escuela privada para adultos 'union de cuatro pinos'","primaria de adultos","privado","urbana","cerrada temporalmente","monolingue","nocturna","DIARIO(REGULAR)","diario(regular)"
"03","06","0129","45","03","005","sacatepequez","santiago sacatepequez","iebc","basico","cooperativa","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","06","0223","43","03","005","sacatepequez","santiago sacatepequez","eoum bilingue 10 de mayo","primaria","oficial","urbana","abierta","bilingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0277","43","03","005","sacatepequez","santiago sacatepequez","eoum estados unidos de america","primaria","oficial","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","06","0280","42","03","005","sacatepequez","santiago sacatepequez","eodp anexa a eorm","parvulos","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0771","42","03","005","sacatepequez","santiago sacatepequez","cein -pain-","parvulos","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0774","42","03","005","sacatepequez","santiago sacatepequez","eodp anexa a eorm centro america","parvulos","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0795","43","",NA,"sacatepequez","santiago sacatepequez","eoum","primaria","oficial","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","06","0821","42","03","005","sacatepequez","santiago sacatepequez","eodp","parvulos","oficial","rural","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0873","42","03","005","sacatepequez","santiago sacatepequez","eodp anexa eorm","parvulos","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0879","43","03","005","sacatepequez","santiago sacatepequez","eorm","primaria","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0907","45","03","005","sacatepequez","santiago sacatepequez","ineb de telesecundaria","basico","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","0945","42","03","005","sacatepequez","santiago sacatepequez","eodp anexa a eoum estados unidos de america","parvulos","oficial","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","06","1009","42","03","005","sacatepequez","santiago sacatepequez","eodp anexa a eoum 10 de mayo","parvulos","oficial","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","1090","43","03","005","sacatepequez","santiago sacatepequez","liceo cristiano de estudios avanzados 'elim'","primaria","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","1136","45","03","005","sacatepequez","santiago sacatepequez","liceo cristiano de estudios avanzados 'elim'","basico","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","1169","42","03","005","sacatepequez","santiago sacatepequez","liceo cristiano de estudios avanzados 'elim'","parvulos","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","1180","42","03","005","sacatepequez","santiago sacatepequez","eodp","parvulos","oficial","rural","abierta","monolingue","doble","DIARIO(REGULAR)","diario(regular)"
"03","06","1215","42","03","005","sacatepequez","santiago sacatepequez","colegio centro de aprendizaje intelecto (intellego)","parvulos","privado","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","1216","43","03","005","sacatepequez","santiago sacatepequez","colegio centro de aprendizaje intelecto (intellego)","primaria","privado","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","1257","45","03","004","sacatepequez","santiago sacatepequez","instituto mixto municipal santiago sacatepequez","basico","municipal","urbana","cerrada temporalmente","monolingue","nocturna","DIARIO(REGULAR)","diario(regular)"
"03","06","1258","46","03","004","sacatepequez","santiago sacatepequez","instituto mixto municipal santiago sacatepequez","diversificado","municipal","urbana","cerrada temporalmente","monolingue","nocturna","DIARIO(REGULAR)","diario(regular)"
"03","06","1348","43","03","005","sacatepequez","santiago sacatepequez","colegio mixto evangelico buenas nuevas","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","1349","45","03","004","sacatepequez","santiago sacatepequez","colegio mixto evangelico 'buenas nuevas'","basico","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","1350","45","03","005","sacatepequez","santiago sacatepequez","colegio mixto evangelico buenas nuevas","basico","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","06","1351","46","03","004","sacatepequez","santiago sacatepequez","colegio mixto evangelico buenas nuevas","diversificado","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","06","1364","44","03","005","sacatepequez","santiago sacatepequez","instituto mixto loma linda","primaria de adultos","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","06","1368","45","03","005","sacatepequez","santiago sacatepequez","instituto mixto loma linda","basico","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","06","1369","45","03","005","sacatepequez","santiago sacatepequez","instituto mixto loma linda","basico","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","06","1370","45","03","005","sacatepequez","santiago sacatepequez","colegio centro de aprendizaje intelecto intellego","basico","privado","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","06","1374","46","03","005","sacatepequez","santiago sacatepequez","instituto mixto loma linda","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","06","1375","46","03","005","sacatepequez","santiago sacatepequez","instituto mixto loma linda","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","07","0001","46","03","005","sacatepequez","san bartolome milpas altas","colegio cristiano mixto aleluya","diversificado","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","07","0002","42","03","005","sacatepequez","san bartolome milpas altas","centro eduativo tecnologico bartolense","parvulos","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","07","0003","43","03","005","sacatepequez","san bartolome milpas altas","centro educativo tecnologico","primaria","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","07","0004","45","03","005","sacatepequez","san bartolome milpas altas","centro educativo tecnologico bartolense","basico","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","07","0007","42","03","005","sacatepequez","san bartolome milpas altas","cein pain anexo a eoum lazaro axpuaca","parvulos","oficial","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","07","0008","45","03","006","sacatepequez","san bartolome milpas altas","ineb","basico","oficial","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","07","0009","43","03","006","sacatepequez","san bartolome milpas altas","eorm","primaria","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","07","0010","42","03","006","sacatepequez","san bartolome milpas altas","eodp anexa a eorm","parvulos","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","07","0012","42","03","006","sacatepequez","san bartolome milpas altas","colegio bilingue shefar","parvulos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","07","0013","43","03","006","sacatepequez","san bartolome milpas altas","colegio bilingue shefar","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","07","0018","45","03","006","sacatepequez","san bartolome milpas altas","centro educativo municipal san bartolome milpas altas","basico","municipal","urbana","abierta","monolingue","nocturna","DIARIO(REGULAR)","diario(regular)"
"03","07","0019","46","03","006","sacatepequez","san bartolome milpas altas","centro educativo municipal san bartolome milpas altas","diversificado","municipal","urbana","abierta","monolingue","nocturna","DIARIO(REGULAR)","diario(regular)"
"03","07","0020","44","03","006","sacatepequez","san bartolome milpas altas","centro educativo municipal san bartolome milpas altas","primaria de adultos","municipal","urbana","abierta","monolingue","nocturna","DIARIO(REGULAR)","diario(regular)"
"03","07","0021","42","03","006","sacatepequez","san bartolome milpas altas","eodp","parvulos","oficial","urbana","abierta","monolingue","doble","DIARIO(REGULAR)","diario(regular)"
"03","07","0022","46","03","006","sacatepequez","san bartolome milpas altas","colegio cristiano mixto aleluya","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","07","0025","46","03","005","sacatepequez","san bartolome milpas altas","liceo mixto bilingue real minerva","diversificado","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","07","0026","43","03","006","sacatepequez","san bartolome milpas altas","centro educativo municipal san bartolome milpas altas","primaria","municipal","urbana","abierta","monolingue","nocturna","DIARIO(REGULAR)","diario(regular)"
"03","07","0027","46","03","006","sacatepequez","san bartolome milpas altas","centro educativo municipal san bartolome milpas altas","diversificado","municipal","urbana","abierta","monolingue","nocturna","DIARIO(REGULAR)","diario(regular)"
"03","07","0028","43","03","006","sacatepequez","san bartolome milpas altas","escuela oficial urbana mixta bilingue","primaria","oficial","urbana","abierta","bilingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","07","0131","42","03","006","sacatepequez","san bartolome milpas altas","eodp","parvulos","oficial","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","07","0132","43","03","006","sacatepequez","san bartolome milpas altas","eoum 'lazaro axpuaca'","primaria","oficial","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","07","0133","45","03","006","sacatepequez","san bartolome milpas altas","iebc de enseñanza","basico","cooperativa","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","07","0306","43","03","006","sacatepequez","san bartolome milpas altas","colegio cristiano mixto aleluya","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","07","0307","42","03","006","sacatepequez","san bartolome milpas altas","colegio cristiano mixto aleluya","parvulos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","07","0979","41","03","006","sacatepequez","san bartolome milpas altas","copb anexo a eoum lazaro axpuac","preprimaria bilingue","oficial","urbana","abierta","bilingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","07","1139","44","03","006","sacatepequez","san bartolome milpas altas","colegio cristiano mixto aleluya","primaria de adultos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","07","1140","45","03","006","sacatepequez","san bartolome milpas altas","colegio cristiano mixto 'aleluya'","basico","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","07","1217","46","03","006","sacatepequez","san bartolome milpas altas","instituto diversificado por cooperativa de enseñanza","diversificado","cooperativa","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","07","1244","42","03","005","sacatepequez","san bartolome milpas altas","colegio privado 'cuatro pinos'","parvulos","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","07","1245","43","03","005","sacatepequez","san bartolome milpas altas","colegio privado 'cuatro pinos'","primaria","privado","urbana","cerrada temporalmente","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","07","1246","44","03","005","sacatepequez","san bartolome milpas altas","colegio privado 'cuatro pinos'","primaria de adultos","privado","urbana","cerrada temporalmente","monolingue","nocturna","DIARIO(REGULAR)","diario(regular)"
"03","07","1247","45","03","005","sacatepequez","san bartolome milpas altas","colegio privado 'cuatro pinos' (por madurez)","basico","privado","urbana","cerrada temporalmente","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","08","0001","46","03","005","sacatepequez","san lucas sacatepequez","colegio bilingue san lucas","diversificado","privado","urbana","abierta","monolingue","doble","DIARIO(REGULAR)","diario(regular)"
"03","08","0002","45","03","005","sacatepequez","san lucas sacatepequez","colegio bilingue san lucas","basico","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0003","43","03","005","sacatepequez","san lucas sacatepequez","centro educativo la colina","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0004","42","03","005","sacatepequez","san lucas sacatepequez","centro educativo la colina","parvulos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0005","42","03","005","sacatepequez","san lucas sacatepequez","cein pain anexo a eorm sara de la hoz de mendez","parvulos","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0006","42","03","005","sacatepequez","san lucas sacatepequez","cein pain anexo a eorm","parvulos","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0007","45","03","005","sacatepequez","san lucas sacatepequez","colegio valle americano","basico","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0008","41","03","005","sacatepequez","san lucas sacatepequez","copb anexo a eorm","preprimaria bilingue","oficial","rural","cerrada temporalmente","bilingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0009","45","03","005","sacatepequez","san lucas sacatepequez","ineb","basico","oficial","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","08","0010","45","03","005","sacatepequez","san lucas sacatepequez","ineb de telesecundaria","basico","oficial","rural","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","08","0011","42","03","005","sacatepequez","san lucas sacatepequez","eodp anexa a eorm","parvulos","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0012","43","03","005","sacatepequez","san lucas sacatepequez","eorm","primaria","oficial","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0013","45","03","005","sacatepequez","san lucas sacatepequez","colegio san jeronimo emiliani","basico","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0014","43","03","005","sacatepequez","san lucas sacatepequez","colegio aprendiendo a crecer","primaria","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0015","42","03","005","sacatepequez","san lucas sacatepequez","colegio aprendiendo a crecer","parvulos","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0016","46","03","005","sacatepequez","san lucas sacatepequez","centro de enseñanza educare","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0017","46","03","005","sacatepequez","san lucas sacatepequez","colegio valle americano","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0018","42","03","005","sacatepequez","san lucas sacatepequez","centro educativo mi mundo","parvulos","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0019","46","03","005","sacatepequez","san lucas sacatepequez","colegio mixto tezulutlan","diversificado","privado","urbana","abierta","monolingue","doble","DIARIO(REGULAR)","diario(regular)"
"03","08","0020","45","03","005","sacatepequez","san lucas sacatepequez","colegio bilingüe campo verde","basico","privado","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0021","46","03","005","sacatepequez","san lucas sacatepequez","instituto mixto de educacion diversificada por cooperativa","diversificado","cooperativa","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","08","0022","43","03","005","sacatepequez","san lucas sacatepequez","centro escolar español sefarad","primaria","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0023","45","03","005","sacatepequez","san lucas sacatepequez","centro educativo la colina","basico","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0024","42","03","005","sacatepequez","san lucas sacatepequez","colegio de estudios avanzados sm cortijo, campus san lucas","parvulos","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0025","43","03","005","sacatepequez","san lucas sacatepequez","colegio de estudios avanzados sm cortijo, campus san lucas","primaria","privado","urbana","cerrada temporalmente","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0026","45","03","005","sacatepequez","san lucas sacatepequez","nucleos familiares educativos para el desarrollo nufed no. 30","basico","oficial","rural","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","08","0028","45","03","005","sacatepequez","san lucas sacatepequez","liceo john dewey","basico","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0029","46","03","005","sacatepequez","san lucas sacatepequez","liceo john dewey","diversificado","privado","urbana","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
"03","08","0030","46","03","005","sacatepequez","san lucas sacatepequez","liceo john dewey","diversificado","privado","urbana","abierta","monolingue","vespertina","DIARIO(REGULAR)","diario(regular)"
"03","08","0031","45","03","005","sacatepequez","san lucas sacatepequez","liceo john dewey","basico","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","08","0032","46","03","005","sacatepequez","san lucas sacatepequez","liceo john dewey","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","08","0033","46","03","005","sacatepequez","san lucas sacatepequez","liceo john dewey","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","08","0034","46","03","005","sacatepequez","san lucas sacatepequez","instituto de educacion para adultos en superacion ideas","diversificado","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","08","0035","45","03","005","sacatepequez","san lucas sacatepequez","instituto de educacion para adultos en superacion ideas","basico","privado","urbana","abierta","monolingue","doble","FIN DE SEMANA","fin de semana"
"03","08","0036","46","03","005","sacatepequez","san lucas sacatepequez","colegio bilingüe campo verde","diversificado","privado","rural","abierta","monolingue","matutina","DIARIO(REGULAR)","diario(regular)"
